MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FstFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,YrBltAndRemod,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,SalePrice
90,RL,13.83381613,8.613710882,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3.040151717,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0,TA,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,TA,N,FuseP,6.917738527,0,0,9.567665057,0,0,2,0,2,1.160275588,Fa,2.257835071,Typ,0,None,None,0,None,0,0,None,None,N,0,0,0,0,0,0,None,None,None,0,6,2008,WD,AdjLand,3910,33.74933263,12.01669347,2,0,0,0,0,0,0,11.31448672
20,RL,15.92636595,8.965952074,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3.040151717,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,14.18366031,TA,TA,CBlock,TA,TA,No,Rec,176.8510725,Unf,0,58.43593599,650.1825695,GasA,Ex,Y,SBrkr,7.05154459,0,0,9.818060597,0,0,2,0,3,0.717364158,TA,2.257835071,Typ,0.925291399,TA,Attchd,1965,RFn,2,440,TA,TA,Y,0,18.61851238,0,0,0,0,None,GdWo,None,0,12,2006,WD,Abnorml,3930,45.15394031,13.50493839,2,35.06153628,0,0,1,1,1,11.98293534
20,RL,18.8796328,9.619719122,Pave,None,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,3.467927534,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,TA,TA,Gd,BLQ,241.3981303,Unf,0,53.40809736,791.9543828,GasA,Gd,Y,SBrkr,7.054444221,0,0,9.823520768,0,0.682665815,1,1.070980668,2,0.717364158,TA,2.054106925,Typ,1.756857061,Gd,Attchd,1959,RFn,1,308,TA,TA,P,0,16.11946438,0,0,0,0,None,None,None,0,7,2007,WD,Normal,3918,47.0345408,13.95510978,2,29.0515687,0,0,1,1,1,12.0435596
85,RL,14.00938542,9.023193147,Pave,None,IR1,Lvl,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,3.868729739,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,Av,ALQ,198.2790076,LwQ,7.020756239,0,513.2278443,GasA,Gd,Y,SBrkr,6.662893911,0,0,9.099154844,0.994480501,0,1,0,2,0.717364158,Gd,2.054106925,Typ,0,None,Attchd,1983,RFn,2,504,TA,Gd,Y,53.58068808,0,0,0,0,0,None,MnPrv,None,0,12,2007,WD,Normal,3966,39.58489978,13.12768752,2,50.4949965,0,0,1,1,0,11.87757552
20,RL,14.41145359,9.02532086,Pave,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,3.467927534,1975,1980,Hip,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,Gd,TA,Av,LwQ,93.65402387,BLQ,11.37629354,32.32266546,567.7153013,GasA,TA,Y,SBrkr,6.719983754,0,0,9.203163704,0.994480501,0,1,0,3,0.717364158,TA,2.054106925,Typ,0,None,Detchd,1977,Unf,1,308,TA,TA,Y,38.19021728,0,0,0,0,0,None,MnPrv,None,0,7,2008,WD,Normal,3955,40.92189501,13.10293221,2,36.22958746,0,0,1,1,0,11.77721864
20,RL,14.41145359,8.881908773,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3.467927534,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,ALQ,66.42341893,BLQ,11.46788622,59.99457794,683.9748452,GasA,Ex,Y,FuseA,6.916067197,0,0,9.564556778,0.994480501,0,1,0,3,0.717364158,TA,2.257835071,Typ,0,None,Attchd,1959,RFn,1,300,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,5,2006,WD,Normal,3918,44.32289308,13.30533274,2,0,0,0,1,1,0,11.85652226
120,RL,13.35541197,8.845924062,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,3.040151717,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,27.38353225,Ex,TA,PConc,Ex,TA,No,GLQ,136.0299344,Unf,0,110.3855346,1005.020655,GasA,Ex,Y,SBrkr,7.320609422,0,0,10.33094842,0.994480501,0,2,0,2,0.717364158,Ex,2.257835071,Typ,0.925291399,Gd,Attchd,2005,RFn,2,576,TA,TA,Y,46.7791284,14.25755075,0,0,0,0,None,None,None,0,2,2010,WD,Normal,4010,52.21352675,13.8413885,3,55.60030807,0,0,1,1,1,12.67576685
50,RL,11.6804845,9.349743661,Pave,None,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,3.040151717,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,TA,No,GLQ,311.4153534,Unf,0,21.00488771,836.8823865,GasA,Ex,Y,SBrkr,7.182938095,932.1272741,0,10.71254183,0.994480501,0,1,1.070980668,1,0.717364158,Gd,2.257835071,Typ,0.925291399,Ex,Attchd,2003,RFn,2,670,TA,TA,Y,42.174423,10.12345645,0,0,20.2252343,0,None,None,None,0,8,2009,WD,Abnorml,4006,52.66653238,15.23794784,2.5,71.54055444,0,1,1,1,1,12.38708918
20,FV,15.92636595,9.208479479,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,3.040151717,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,13.83392895,Unf,0,126.5040954,954.5637033,GasA,Ex,Y,SBrkr,7.266505513,0,0,10.22679865,0,0,2,0,3,0.717364158,Gd,2.438139807,Typ,0,None,Attchd,2006,RFn,3,826,TA,TA,Y,0,19.15644002,0,0,0,0,None,None,None,0,7,2007,WD,Normal,4012,51.08498508,13.05453758,2,36.39478434,0,0,1,1,0,12.42801948
190,RM,9.433049914,8.315952407,Pave,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,3.040151717,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,78.90688268,454.7979947,GasA,Gd,Y,SBrkr,6.486384744,1067.15189,0,9.985722213,0,0,2,0,2,1.485431515,TA,2.600189118,Typ,0,None,None,0,None,0,0,None,None,N,0,0,12.42878985,0,0,0,None,None,None,0,6,2009,New,Partial,3928,43.46589094,12.64679976,2,28.67766302,0,1,0,1,0,11.63515195
20,RL,13.95108577,8.856594229,Pave,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,3.868729739,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,BLQ,201.5095779,Unf,0,35.19083774,577.1157596,GasA,Ex,Y,SBrkr,6.737274906,0,0,9.234772647,0.994480501,0,1,0,3,0.717364158,TA,2.257835071,Typ,0,None,Attchd,1966,Unf,1,386,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,1,2007,WD,Normal,3932,41.21151586,13.1178077,2,0,0,0,1,1,0,11.75195024
60,RL,13.83381613,9.426417985,Pave,None,IR2,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,3.467927534,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,GLQ,67.27820019,Unf,0,70.69431582,487.4658201,GasA,Gd,Y,SBrkr,6.559473273,1003.460363,0,10.00820361,0,0.682665815,2,0,3,0.717364158,TA,2.257835071,Typ,0,None,Attchd,1997,Fin,2,388,TA,TA,Y,0,13.60967042,0,0,0,0,None,None,None,0,7,2007,WD,Normal,3994,44.05035871,13.00712546,2.5,23.3387437,0,1,1,1,0,12.08391066
50,RM,12.21774026,8.645589987,Pave,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,3.467927534,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,83.90060172,499.8024214,GasA,TA,Y,SBrkr,6.585802388,0,4.495605645,9.604583541,0,0,1,0,3,0.717364158,TA,2.257835071,Typ,0.925291399,Gd,Detchd,1985,Unf,2,528,TA,TA,Y,32.06723029,0,0,0,0,0,None,MnPrv,Shed,6.477098125,9,2006,WD,Normal,3884,38.73916441,11.11509794,1,30.52219908,0,0,1,1,1,11.64833884
90,RM,18.43333933,8.944716063,Grvl,None,IR2,Bnk,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,3.040151717,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,43.6885298,GLQ,12.54314749,0,499.8024214,GasA,TA,N,SBrkr,6.585802388,0,0,8.959563508,0.994480501,0,1,0,2,0.717364158,TA,2.054106925,Typ,0,None,CarPort,1963,Unf,2,516,TA,TA,Y,30.89060055,0,0,0,0,0,None,None,None,0,5,2010,WD,Normal,3926,38.73916441,12.9728349,2,29.42291155,0,0,1,1,0,11.60824474
20,RL,14.18297346,10.68227237,Pave,None,IR1,Low,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,3.040151717,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,389.0495272,Unf,0,11.46073454,1052.107257,GasA,Gd,Y,SBrkr,7.368691798,0,0,10.42394111,1.981525248,0,0,1.070980668,0,0.717364158,Gd,2.054106925,Typ,0.925291399,Gd,Attchd,1981,Fin,3,894,TA,TA,Y,124.8188245,13.32208273,0,0,0,0,None,None,None,0,11,2006,WD,Normal,3968,53.23659978,15.37142745,2.5,121.8081847,0,0,1,1,1,12.86100121
80,RL,13.23336675,8.776591725,Pave,None,Reg,Bnk,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,3.040151717,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,119.279776,Unf,0,0,250.808142,GasA,TA,Y,SBrkr,7.077330232,0,0,9.866667315,0,0,1,0,3,0.717364158,TA,2.257835071,Min1,0.925291399,TA,Detchd,1962,Unf,2,572,TA,TA,Y,0,10.98123813,0,0,0,0,None,MnPrv,None,0,2,2007,WD,Normal,3910,39.76496304,13.16040816,1,17.73565801,0,0,1,1,1,11.77529742
20,RL,17.50883516,9.123791257,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3.040151717,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,22.6432592,TA,TA,CBlock,TA,TA,No,BLQ,143.7142225,Unf,0,90.9662585,832.0797803,GasA,Gd,Y,SBrkr,7.122196974,0,0,9.951516386,0,0,2,0,3,0.717364158,TA,2.438139807,Typ,0.925291399,Gd,Attchd,1964,RFn,2,576,TA,TA,Y,0,0,0,6.62582879,0,0,None,None,None,0,7,2008,WD,Normal,3928,48.18847492,13.42772208,2,71.31249929,0,0,1,1,1,12.1034916
160,FV,7.829827593,7.804869533,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,3.040151717,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,28.67332925,Gd,TA,PConc,Gd,TA,No,GLQ,178.1089277,Unf,0,48.02832221,585.3982813,GasA,Ex,Y,SBrkr,6.765091517,1131.09652,0,10.3171557,0.994480501,0,2,1.070980668,3,0.717364158,Gd,2.438139807,Typ,0,None,Attchd,1999,Fin,2,480,TA,TA,Y,32.64740033,0,0,0,0,0,None,None,None,0,8,2009,WD,Abnorml,3999,47.24590334,14.07264635,3.5,31.06391783,0,1,1,1,0,12.05815831
60,RL,16.43609088,9.255670288,Pave,None,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.040151717,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,86.56013663,524.3903827,GasA,Ex,Y,SBrkr,6.636387011,1298.451081,0,10.29682609,0,0,2,1.070980668,3,0.717364158,Gd,2.438139807,Typ,0,None,Attchd,2004,RFn,2,565,TA,TA,Y,0,13.12677042,0,0,0,0,None,None,None,0,8,2006,WD,Normal,4008,46.35602382,13.12110426,2.5,22.27907918,0,1,1,1,0,12.1884228
60,RL,13.95108577,9.413158627,Pave,None,IR2,HLS,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,3.040151717,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,41.30621704,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,116.0305597,824.0696036,GasA,Ex,Y,SBrkr,7.122871055,2387.523302,0,11.31410146,0,0,3,1.070980668,3,0.717364158,Gd,2.882922152,Typ,0.925291399,Gd,BuiltIn,2006,Fin,3,641,TA,TA,Y,46.13592413,0,7.73431807,0,0,0,None,None,None,0,10,2006,New,Partial,4012,56.79415597,14.70394544,3.5,48.96398063,0,1,1,1,1,12.99175571
20,RL,13.23336675,8.78560039,Pave,None,Reg,Bnk,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,3.868729739,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,174.5376254,Unf,0,30.02177608,479.5999269,GasA,Ex,Y,SBrkr,6.542334186,0,0,8.881286597,0,0,1,0,2,0.717364158,TA,1.819118684,Typ,0,None,Detchd,1973,Unf,1,352,TA,TA,Y,46.7791284,0,0,0,0,0,None,MnPrv,None,0,1,2008,WD,Normal,3944,38.05604997,12.5696549,1,44.20325546,0,0,1,1,0,11.7352767
20,RL,13.59652296,9.368607507,Pave,None,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,3.040151717,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,ALQ,236.4363489,Unf,0,37.90775845,688.3235047,GasA,Ex,Y,SBrkr,6.922735085,0,0,9.576960306,0.994480501,0,1,1.070980668,3,0.717364158,Gd,2.054106925,Typ,0,None,Detchd,2006,Unf,2,576,TA,TA,Y,0,10.98123813,0,0,0,0,None,None,None,0,5,2006,New,Partial,4008,44.44315532,13.69334269,2.5,17.73565801,0,0,1,1,0,11.97035664
75,RM,13.23336675,8.78560039,Pave,None,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,3.868729739,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,64.8772791,336.8118792,GasA,TA,N,SBrkr,6.258384238,773.3749645,0,9.502933332,0,0,1,0,3,0.717364158,Fa,2.257835071,Typ,0,None,Detchd,1935,Unf,1,288,TA,TA,N,0,0,14.48547639,0,0,0,None,None,None,0,3,2007,WD,Normal,3916,38.82320667,11.91987501,1,36.06398154,0,1,1,1,0,11.5228857
120,RL,11.12032701,8.676764828,Pave,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,3.040151717,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,18.58638419,Gd,TA,PConc,Gd,Gd,Mn,GLQ,13.83392895,Unf,0,112.8858805,802.6728941,GasA,Ex,Y,SBrkr,7.08437127,0,0,9.879959832,0,0,2,0,2,0.717364158,Gd,2.257835071,Typ,0.925291399,Gd,Attchd,2006,RFn,2,484,TA,TA,Y,33.60293085,10.86280155,0,0,0,0,None,None,None,0,10,2007,WD,Normal,4012,47.45574451,12.53432529,2,40.08941995,0,0,1,1,1,12.2185001
70,RM,11.95180284,9.1357259,Pave,None,IR1,Bnk,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,3.467927534,1921,1950,Gable,CompShg,Stucco,Stucco,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,68.18316242,363.4568975,GasA,Gd,Y,SBrkr,6.682304041,1214.582589,0,10.28604345,0,0,2,0,3,0.717364158,TA,2.747580062,Typ,0,None,Detchd,1990,Unf,2,480,TA,TA,Y,6.648056121,4.617215337,10.04405943,0,0,0,None,GdPrv,None,0,4,2010,WD,Normal,3871,44.21722967,13.10458836,2,25.78425304,0,1,1,1,0,11.84940484
60,RL,14.41145359,9.043742987,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.040151717,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,31.78575094,TA,TA,PConc,Gd,TA,No,GLQ,196.6574784,Unf,0,47.75752252,633.2245333,GasA,Ex,Y,SBrkr,6.834941323,1488.445725,0,10.60914968,0.994480501,0,2,1.070980668,3,0.717364158,Gd,2.600189118,Typ,0,None,Attchd,1998,RFn,2,645,TA,TA,Y,95.96482858,9.187696915,0,0,0,0,None,GdPrv,None,0,2,2009,WD,Normal,3995,49.73361037,14.52083371,3.5,92.9625233,0,1,1,1,0,12.29911207
60,RL,15.07784031,9.066011601,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,3.040151717,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,25.22220663,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,102.4726407,680.1676248,GasA,Ex,Y,SBrkr,6.91019446,2070.898019,0,10.97868906,0,0,2,1.070980668,4,0.717364158,Gd,2.747580062,Typ,0.925291399,Gd,BuiltIn,2004,RFn,3,852,TA,TA,Y,46.13592413,19.48458978,0,0,0,0,None,None,None,0,10,2007,WD,Normal,4009,52.85389529,14.17667889,2.5,63.78519485,0,1,1,1,1,12.66666021
20,RL,14.74809688,9.778927084,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,3.040151717,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,23.210491,TA,TA,CBlock,Gd,TA,Gd,GLQ,230.8628662,Unf,0,96.61834077,1106.791555,GasA,TA,Y,SBrkr,7.542116956,0,0,10.76277676,0.994480501,0,2,0,3,0.717364158,TA,2.438139807,Min1,0.925291399,Gd,Attchd,1970,RFn,2,576,TA,TA,Y,62.33507127,0,0,0,0,0,None,None,None,0,7,2010,WD,Normal,3959,55.76716452,14.88005738,3,58.56813556,0,0,1,1,1,12.10071769
20,RL,14.63667015,9.169761675,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,3.040151717,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,18.03645306,Gd,TA,PConc,Gd,TA,Av,GLQ,250.0987582,Unf,0,58.04175228,847.0126951,GasA,Ex,Y,SBrkr,7.157934076,0,0,10.01934983,0.994480501,0,2,0,3,0.717364158,Gd,2.438139807,Typ,0,None,Attchd,2003,RFn,2,558,TA,TA,Y,38.01224071,8.14968331,0,0,0,0,None,None,None,0,6,2007,WD,Normal,4006,48.72315384,14.19951203,3,40.71301637,0,0,1,1,0,12.3282947
30,RM,11.54270402,8.348799724,Pave,None,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,3.467927534,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,79.60646255,461.0101928,GasA,TA,Y,SBrkr,6.500680856,0,0,8.806568586,0,0,1,0,2,0.717364158,TA,1.819118684,Typ,0,None,Attchd,1945,Unf,1,220,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2010,WD,Normal,3895,37.41215521,10.89106719,1,0,0,0,1,1,0,11.28979441
50,RL,15.61315518,9.540841464,Pave,None,Reg,Lvl,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,2.578550039,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0,Gd,TA,CBlock,TA,TA,No,BLQ,168.3913573,Unf,0,76.65144048,767.249349,GasW,TA,Y,SBrkr,7.036913144,1498.2344,0,10.83011551,0,0,2,0,3,0.717364158,TA,2.438139807,Typ,0.925291399,TA,Attchd,1953,Fin,2,667,TA,TA,Y,0,6.785555862,13.0630718,0,0,0,None,None,None,0,7,2006,WD,Normal,3906,52.7120534,14.64641572,2,34.55446538,0,1,1,1,1,12.32386013
20,RL,17.02903031,9.410943012,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,3.467927534,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,42.76237174,TA,Gd,CBlock,Gd,TA,Gd,ALQ,400.4434628,Unf,0,49.98297391,1249.356202,GasA,Ex,Y,SBrkr,7.549043301,0,0,10.7764216,0.994480501,0,2,0,3,0.717364158,TA,2.600189118,Typ,1.756857061,Gd,Attchd,1973,Fin,2,516,TA,TA,Y,62.1968129,0,0,0,0,0,None,None,None,0,2,2007,WD,Normal,3946,57.24927713,15.74113519,3,58.44083592,0,0,1,1,1,12.4049276
20,RL,14.29763023,8.838359169,Pave,None,Reg,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,3.467927534,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,No,ALQ,160.2284329,Unf,0,44.23018696,516.0206094,GasA,TA,Y,SBrkr,6.619440267,0,0,9.020351589,0.994480501,0,1,0,2,0.717364158,TA,1.819118684,Typ,0,None,Detchd,1987,Unf,2,360,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2007,WD,Normal,3988,39.27574183,12.56574857,2,0,0,0,1,1,0,11.77144388
60,RL,14.85875731,9.120519606,Pave,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,3.040151717,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,8.924350543,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,84.87445545,508.75643,GasA,Gd,Y,SBrkr,6.663982622,1254.857634,0,10.29467417,0,0,2,1.070980668,3,0.717364158,TA,2.438139807,Typ,0.925291399,TA,Attchd,1998,Fin,2,427,TA,TA,Y,0,15.30244041,0,0,24.25514955,0,None,None,None,0,12,2009,WD,Normal,3996,46.14506922,13.1178077,2.5,68.77661633,0,1,1,1,1,12.12811651
20,RL,16.0295114,9.1261899,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3.868729739,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,14.38612463,TA,TA,CBlock,TA,TA,No,ALQ,103.7432406,BLQ,10.4761999,55.14658125,649.0897744,GasA,Gd,Y,SBrkr,6.860983636,0,0,9.462379684,0.994480501,0,1,0,3,0.717364158,TA,2.257835071,Typ,0,None,Attchd,1989,Unf,2,490,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,5,2010,WD,Normal,3957,43.34121849,13.19924982,2,0,0,0,1,1,0,11.88380603
50,RM,13.23336675,8.572340141,Pave,None,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,3.467927534,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,None,0,Gd,Gd,CBlock,Fa,TA,No,Unf,0,Unf,0,85.35845685,513.2278443,GasA,Gd,N,SBrkr,6.61372415,1145.517643,0,10.16919585,0,0,2,0,3,1.160275588,TA,2.600189118,Typ,0,None,Detchd,1915,Unf,1,379,TA,TA,Y,0,0,16.78191298,0,0,0,None,None,None,0,5,2010,WD,Normal,3865,45.39414095,12.92596506,2,45.08908069,0,1,1,1,0,11.58432477
180,RM,7.231115527,7.309338424,Pave,None,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,3.040151717,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,CBlock,Gd,TA,Gd,GLQ,137.3957498,Unf,0,0,297.0503336,GasA,TA,Y,SBrkr,6.162440159,667.6747561,0,9.294686256,0.994480501,0,1,0,2,0.717364158,TA,2.054106925,Typ,0,None,BuiltIn,1973,Unf,1,297,TA,TA,Y,33.60293085,15.8789784,0,0,0,0,None,GdWo,None,0,11,2009,WD,Normal,3946,36.97285714,12.64298617,2,47.83385848,0,1,1,1,0,11.41862577
20,RL,14.74809688,8.945062273,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,3.868729739,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,79.9982115,Unf,0,78.13872206,575.4579124,GasA,Ex,Y,FuseA,6.734246104,0,0,9.229232264,0,0,1,0,2,0.717364158,TA,1.819118684,Typ,0,None,Detchd,1956,Unf,1,283,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2008,WD,Normal,3912,41.16064413,12.08112543,1,0,0,0,1,1,0,11.8185776
50,RM,11.95180284,8.963351026,Pave,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,3.040151717,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,107.6924455,GLQ,5.325579148,45.64496168,418.4908747,GasA,TA,Y,SBrkr,6.848499851,291.6090975,0,9.764016669,0.994480501,0,1,0,2,0.717364158,TA,2.257835071,Min1,0,None,Detchd,1948,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,1,2008,WD,Normal,3949,41.60656498,13.02413711,2,0,0,1,1,1,0,11.75195024
90,RL,14.63667015,9.18006239,Pave,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,3.040151717,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,132.6274838,1013.406586,GasA,TA,N,SBrkr,7.329336201,0,0,10.34779584,0,0,2,0,4,1.160275588,TA,2.600189118,Typ,0,None,None,0,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,4,2010,WD,Normal,3936,52.39779186,13.19924982,2,0,0,0,0,1,0,11.82408722
